MedIncome,MedHouseValue
"25488.00","80300.00"
"21284.00","59400.00"
"17885.00","62100.00"
"27656.00","50000.00"
"37650.00","94600.00"
"30354.00","113700.00"
"31406.00","93900.00"
"39922.00","247400.00"
"58995.00","189900.00"
"30660.00","94100.00"
"34625.00","84600.00"
"35404.00","91600.00"
"33235.00","87800.00"
"29107.00","88800.00"
"25195.00","92600.00"
"35703.00","87400.00"
"20043.00","90800.00"
"30625.00","141500.00"
"40610.00","113600.00"
"51915.00","183700.00"
"36667.00","123100.00"
"26250.00","65400.00"
"17794.00","98800.00"
"25043.00","76700.00"
"41750.00","98300.00"
"22981.00","105400.00"
"34141.00","90600.00"
"15152.00","81300.00"
"26673.00","87500.00"
"26364.00","93800.00"
"28854.00","55700.00"
"21265.00","55700.00"
"25714.00","70000.00"
"26812.00","72800.00"
"21429.00","69900.00"
"16944.00","75200.00"
"11141.00","54400.00"
"25000.00","63600.00"
"19620.00","52700.00"
"25625.00","54200.00"
"9782.00","54200.00"
"15329.00","48300.00"
"25536.00","50500.00"
"17895.00","63100.00"
"23056.00","62300.00"
"30352.00","69800.00"
"20375.00","75000.00"
"17898.00","63500.00"
"20817.00","55300.00"
"17250.00","59300.00"
"21583.00","62000.00"
"12750.00","54000.00"
"25234.00","62800.00"
"24866.00","68300.00"
"19187.00","57700.00"
"19402.00","62200.00"
"37734.00","63800.00"
"17798.00","65900.00"
"28705.00","113600.00"
"20893.00","65000.00"
"23269.00","55900.00"
"20833.00","48300.00"
"14583.00","53000.00"
"17574.00","51700.00"
"21250.00","61200.00"
"19375.00","56700.00"
"21705.00","60300.00"
"18814.00","57700.00"
"25510.00","59100.00"
"27829.00","61800.00"
"21591.00","67800.00"
"24412.00","61600.00"
"31053.00","73100.00"
"16900.00","65900.00"
"24667.00","81400.00"
"17694.00","73900.00"
"11964.00","80400.00"
"21991.00","67200.00"
"28750.00","57700.00"
"16563.00","57200.00"
"15539.00","59200.00"
"26250.00","89200.00"
"24010.00","58400.00"
"19875.00","56400.00"
"26250.00","72100.00"
"24097.00","66000.00"
"18958.00","85700.00"
"53224.00","225800.00"
"36750.00","152400.00"
"34231.00","123800.00"
"100088.00","242000.00"
"35982.00","94400.00"
"40221.00","173300.00"
"23339.00","87100.00"
"45278.00","166900.00"
"32872.00","175000.00"
"53180.00","155100.00"
"40444.00","129200.00"
"32889.00","98900.00"
"59191.00","151900.00"
"26765.00","96400.00"
"27045.00","102800.00"
"20091.00","101500.00"
"22130.00","87500.00"
"31369.00","119600.00"
"25000.00","175900.00"
"39615.00","194600.00"
"65560.00","234700.00"
"13729.00","110300.00"
"13531.00","94600.00"
"51430.00","176500.00"
"27031.00","150000.00"
"42589.00","134900.00"
"53002.00","191700.00"
"43008.00","136400.00"
"51202.00","133800.00"
"31827.00","162100.00"
"43008.00","119800.00"
"44063.00","130800.00"
"49180.00","130600.00"
"55427.00","162100.00"
"55842.00","159100.00"
"37206.00","146000.00"
"50285.00","148200.00"
"56147.00","244700.00"
"36083.00","146400.00"
"46477.00","142700.00"
"22961.00","126700.00"
"48750.00","143100.00"
"45179.00","145600.00"
"51878.00","153900.00"
"57201.00","155700.00"
"49861.00","133500.00"
"28403.00","132300.00"
"41739.00","131300.00"
"37375.00","138800.00"
"34280.00","140700.00"
"41719.00","206100.00"
"35684.00","78700.00"
"45000.00","92800.00"
"37413.00","105300.00"
"25742.00","98400.00"
"35379.00","99100.00"
"25212.00","110000.00"
"19698.00","112300.00"
"18860.00","105300.00"
"17774.00","100000.00"
"32788.00","100000.00"
"26495.00","116200.00"
"43958.00","108400.00"
"39792.00","131900.00"
"27981.00","92100.00"
"39940.00","95500.00"
"30729.00","104800.00"
"28348.00","101600.00"
"14274.00","90500.00"
"40156.00","117600.00"
"31471.00","102800.00"
"40227.00","107700.00"
"31779.00","97300.00"
"22672.00","91100.00"
"30907.00","94100.00"
"25842.00","111300.00"
"39265.00","107400.00"
"25437.00","99000.00"
"25473.00","106300.00"
"25050.00","95000.00"
"28523.00","87500.00"
"23750.00","124500.00"
"44871.00","137900.00"
"31750.00","95900.00"
"37500.00","120800.00"
"34107.00","82800.00"
"29821.00","155000.00"
"11500.00","112500.00"
"35735.00","106800.00"
"49861.00","201800.00"
"26994.00","112500.00"
"61805.00","247900.00"
"55376.00","212500.00"
"66605.00","220700.00"
"28167.00","162100.00"
"24342.00","125000.00"
"28958.00","135000.00"
"23333.00","87500.00"
"24688.00","126800.00"
"55693.00","153100.00"
"50362.00","181300.00"
"60582.00","157700.00"
"32250.00","177100.00"
"14732.00","156300.00"
"33882.00","125000.00"
"24674.00","130900.00"
"36389.00","130400.00"
"27958.00","59000.00"
"21513.00","99700.00"
"11250.00","150000.00"
"47500.00","121400.00"
"28676.00","76900.00"
"25625.00","146900.00"
"26250.00","137500.00"
"31719.00","158300.00"
"9614.00","55700.00"
"16458.00","83600.00"
"29531.00","104000.00"
"29000.00","125000.00"
"57485.00","162500.00"
"26563.00","103100.00"
"36500.00","162500.00"
"22891.00","162500.00"
"26842.00","156300.00"
"22619.00","123500.00"
"20284.00","96300.00"
"43553.00","185700.00"
"35000.00","240800.00"
"55942.00","186900.00"
"55057.00","147200.00"
"39323.00","130100.00"
"39500.00","178100.00"
"36312.00","202800.00"
"64562.00","230000.00"
"20625.00","155000.00"
"20694.00","175000.00"
"31917.00","204500.00"
"30592.00","152800.00"
"38750.00","127400.00"
"32123.00","120700.00"
"32338.00","101800.00"
"25150.00","110800.00"
"23917.00","113500.00"
"28942.00","116700.00"
"32303.00","131800.00"
"48787.00","175300.00"
"33987.00","99500.00"
"22883.00","86900.00"
"21250.00","137500.00"
"41190.00","128800.00"
"40625.00","143200.00"
"21979.00","114100.00"
"21771.00","98200.00"
"25401.00","125400.00"
"28237.00","110700.00"
"24949.00","108000.00"
"50000.00","154800.00"
"50528.00","153700.00"
"39607.00","132500.00"
"76889.00","229300.00"
"41960.00","171700.00"
"24482.00","103000.00"
"38825.00","136800.00"
"38672.00","120100.00"
"25556.00","133100.00"
"37750.00","163300.00"
"19238.00","70700.00"
"25587.00","87800.00"
"22188.00","68800.00"
"18575.00","73800.00"
"32993.00","91100.00"
"42448.00","150900.00"
"31284.00","115100.00"
"23000.00","133300.00"
"35333.00","116800.00"
"17500.00","82900.00"
"20875.00","83100.00"
"33929.00","113000.00"
"34750.00","151200.00"
"40924.00","244200.00"
"36398.00","146700.00"
"24906.00","122500.00"
"35774.00","113900.00"
"36528.00","200000.00"
"40365.00","174200.00"
"29875.00","166300.00"
"24545.00","105000.00"
"37687.00","165200.00"
"48125.00","161100.00"
"47069.00","176900.00"
"32750.00","156500.00"
"29241.00","187500.00"
"45170.00","152200.00"
"34265.00","158900.00"
"29083.00","113400.00"
"36107.00","141300.00"
"27857.00","110900.00"
"28830.00","141900.00"
"38534.00","157600.00"
"25643.00","200000.00"
"26830.00","169400.00"
"24598.00","97100.00"
"34643.00","90900.00"
"23924.00","102200.00"
"36016.00","134600.00"
"33158.00","125900.00"
"44213.00","182700.00"
"33578.00","149000.00"
"41833.00","192100.00"
"34426.00","139000.00"
"34009.00","182400.00"
"26368.00","165600.00"
"36378.00","126100.00"
"21186.00","94400.00"
"21250.00","91900.00"
"29950.00","124300.00"
"27443.00","94200.00"
"21786.00","120800.00"
"14853.00","101800.00"
"16724.00","96900.00"
"26053.00","99200.00"
"51930.00","172100.00"
"37546.00","135300.00"
"35625.00","130800.00"
"24798.00","101500.00"
"40972.00","101800.00"
"50369.00","163900.00"
"35365.00","111800.00"
"38472.00","197600.00"
"44423.00","161400.00"
"73718.00","212500.00"
"27321.00","175000.00"
"19464.00","112500.00"
"33750.00","106300.00"
"48229.00","158300.00"
"40750.00","195000.00"
"27083.00","173900.00"
"16111.00","74100.00"
"17228.00","105000.00"
"25025.00","101900.00"
"40815.00","117900.00"
"44766.00","169400.00"
"27734.00","116800.00"
"22254.00","130800.00"
"35595.00","161000.00"
"42431.00","137100.00"
"40125.00","121500.00"
"31964.00","141500.00"
"55591.00","149300.00"
"46821.00","138500.00"
"49271.00","155300.00"
"40208.00","155700.00"
"51047.00","157900.00"
"22391.00","120000.00"
"31429.00","179200.00"
"37292.00","475000.00"
"26458.00","127500.00"
"25156.00","86300.00"
"36500.00","119400.00"
"41298.00","222800.00"
"41500.00","322400.00"
"26181.00","163500.00"
"50176.00","274200.00"
"43229.00","327300.00"
"51629.00","222900.00"
"57500.00","240200.00"
"60389.00","215100.00"
"43696.00","170700.00"
"41855.00","162100.00"
"35242.00","121400.00"
"48021.00","133500.00"
"28250.00","152500.00"
"31500.00","153200.00"
"43687.00","128700.00"
"31333.00","132000.00"
"27500.00","127300.00"
"33611.00","117600.00"
"30865.00","119800.00"
"35789.00","110400.00"
"21424.00","125000.00"
"36312.00","147600.00"
"50443.00","194800.00"
"46173.00","164800.00"
"35096.00","141700.00"
"42768.00","151300.00"
"34821.00","170600.00"
"11957.00","103100.00"
"16937.00","108300.00"
"17250.00","111500.00"
"31319.00","112500.00"
"53321.00","208100.00"
"29955.00","134700.00"
"59934.00","196700.00"
"19792.00","63000.00"
"43015.00","250000.00"
"46625.00","294000.00"
"38158.00","248700.00"
"32300.00","154300.00"
"22165.00","90600.00"
"16303.00","144900.00"
"20076.00","114000.00"
"24567.00","140000.00"
"29167.00","161700.00"
"33472.00","195200.00"
"42841.00","256700.00"
"38661.00","168100.00"
"26528.00","113500.00"
"29926.00","158200.00"
"37303.00","162700.00"
"28110.00","142100.00"
"44750.00","206900.00"
"32400.00","264600.00"
"38019.00","271200.00"
"34799.00","320800.00"
"36908.00","278800.00"
"23075.00","184200.00"
"27344.00","188300.00"
"27043.00","186200.00"
"30187.00","278100.00"
"37738.00","279400.00"
"26864.00","283600.00"
"28173.00","226900.00"
"27266.00","266800.00"
"26205.00","221100.00"
"25552.00","200000.00"
"16500.00","227300.00"
"36412.00","207800.00"
"44766.00","192700.00"
"33958.00","215800.00"
"32226.00","183200.00"
"34762.00","189600.00"
"35880.00","266300.00"
"35260.00","183900.00"
"28493.00","196100.00"
"49359.00","317700.00"
"25172.00","293900.00"
"35870.00","330000.00"
"32112.00","204500.00"
"31818.00","249600.00"
"19647.00","253600.00"
"17031.00","195000.00"
"7025.00","500001.00"
"10298.00","300000.00"
"63144.00","328800.00"
"14492.00","222900.00"
"25455.00","165900.00"
"42411.00","258900.00"
"25129.00","225900.00"
"21507.00","221500.00"
"51560.00","251300.00"
"20840.00","233300.00"
"14036.00","209600.00"
"21786.00","206300.00"
"26208.00","227100.00"
"28009.00","192600.00"
"16875.00","174200.00"
"37337.00","208200.00"
"22656.00","226200.00"
"22165.00","231700.00"
"46719.00","337000.00"
"32500.00","225000.00"
"22847.00","247000.00"
"30833.00","219300.00"
"46250.00","221800.00"
"46071.00","239900.00"
"54287.00","331600.00"
"32464.00","208000.00"
"27940.00","262500.00"
"42639.00","350000.00"
"50267.00","253300.00"
"22868.00","233700.00"
"16563.00","42500.00"
"37635.00","336200.00"
"59676.00","380000.00"
"35352.00","357800.00"
"30938.00","245900.00"
"19653.00","236100.00"
"17878.00","55000.00"
"48490.00","275000.00"
"46776.00","295500.00"
"44033.00","267600.00"
"28824.00","195200.00"
"35242.00","156800.00"
"31550.00","205400.00"
"34509.00","217700.00"
"25792.00","163800.00"
"21702.00","179700.00"
"22625.00","153000.00"
"35744.00","197800.00"
"26974.00","165400.00"
"27301.00","190400.00"
"29821.00","162000.00"
"33062.00","158500.00"
"29615.00","178100.00"
"27128.00","209900.00"
"20292.00","155800.00"
"26550.00","160000.00"
"21042.00","268300.00"
"24003.00","142100.00"
"30536.00","143600.00"
"26875.00","178200.00"
"14726.00","106300.00"
"46167.00","273100.00"
"33603.00","280200.00"
"43611.00","329700.00"
"45461.00","270800.00"
"38510.00","315000.00"
"40403.00","346100.00"
"28203.00","152600.00"
"29375.00","144800.00"
"35682.00","277300.00"
"29798.00","204800.00"
"29250.00","181400.00"
"43218.00","209100.00"
"37672.00","173800.00"
"32813.00","175000.00"
"33125.00","163900.00"
"28285.00","171300.00"
"32250.00","166900.00"
"25437.00","146400.00"
"41375.00","222400.00"
"27798.00","205800.00"
"33438.00","176100.00"
"39063.00","184800.00"
"45179.00","225600.00"
"35000.00","172100.00"
"36667.00","250600.00"
"52508.00","292900.00"
"50947.00","267500.00"
"30602.00","69800.00"
"31641.00","158600.00"
"41875.00","261600.00"
"21154.00","117200.00"
"33816.00","253400.00"
"41146.00","272200.00"
"59660.00","315200.00"
"24113.00","214200.00"
"36827.00","215300.00"
"46098.00","290400.00"
"47708.00","281700.00"
"49318.00","258100.00"
"40125.00","230100.00"
"45417.00","233700.00"
"47639.00","251500.00"
"51788.00","267000.00"
"35035.00","238600.00"
"40833.00","266700.00"
"33214.00","243200.00"
"36588.00","238600.00"
"24830.00","214300.00"
"36500.00","239900.00"
"38400.00","235900.00"
"45341.00","236500.00"
"35000.00","224400.00"
"31958.00","232100.00"
"30490.00","307000.00"
"30546.00","297900.00"
"51149.00","314200.00"
"61278.00","417600.00"
"42472.00","292500.00"
"46771.00","266400.00"
"50659.00","238000.00"
"52848.00","260300.00"
"52811.00","287700.00"
"45000.00","275600.00"
"34492.00","264300.00"
"49375.00","277000.00"
"47391.00","272800.00"
"37750.00","281300.00"
"34490.00","239100.00"
"48750.00","258800.00"
"44821.00","252400.00"
"42421.00","257500.00"
"34375.00","277700.00"
"29413.00","229400.00"
"35909.00","256100.00"
"46447.00","304500.00"
"45337.00","306700.00"
"55647.00","268700.00"
"33906.00","303700.00"
"51054.00","294500.00"
"53311.00","270800.00"
"29640.00","319700.00"
"30625.00","87500.00"
"44286.00","238600.00"
"55845.00","304300.00"
"57535.00","297900.00"
"41303.00","146500.00"
"54221.00","284700.00"
"52573.00","322900.00"
"47813.00","246400.00"
"53446.00","263300.00"
"53398.00","260900.00"
"47755.00","280700.00"
"39722.00","276200.00"
"43039.00","278400.00"
"31927.00","252600.00"
"47639.00","265600.00"
"44250.00","268400.00"
"51205.00","226300.00"
"38438.00","250700.00"
"47361.00","302600.00"
"49236.00","273500.00"
"41250.00","327600.00"
"44750.00","246700.00"
"30052.00","242500.00"
"36667.00","218800.00"
"46103.00","237500.00"
"32833.00","233300.00"
"35039.00","232400.00"
"26631.00","244000.00"
"45493.00","281500.00"
"38565.00","239800.00"
"41033.00","301000.00"
"42070.00","272700.00"
"62498.00","353300.00"
"53922.00","353700.00"
"48096.00","262000.00"
"45938.00","251200.00"
"46452.00","236200.00"
"54694.00","272400.00"
"40556.00","275000.00"
"42593.00","227400.00"
"51550.00","263900.00"
"35250.00","254100.00"
"32446.00","234600.00"
"29087.00","228200.00"
"125000.00","281000.00"
"54364.00","279300.00"
"44286.00","262100.00"
"51282.00","262500.00"
"43542.00","237500.00"
"42500.00","241700.00"
"41827.00","345500.00"
"22375.00","450000.00"
"40795.00","270600.00"
"53991.00","273000.00"
"45556.00","249000.00"
"57653.00","325800.00"
"50479.00","280400.00"
"67206.00","344600.00"
"57480.00","302100.00"
"47625.00","281300.00"
"49732.00","342300.00"
"41692.00","344500.00"
"42500.00","284100.00"
"38214.00","273600.00"
"47000.00","341300.00"
"63443.00","324700.00"
"44643.00","308100.00"
"41513.00","137500.00"
"34300.00","292900.00"
"48295.00","319000.00"
"48000.00","306800.00"
"44091.00","317900.00"
"32216.00","242700.00"
"31058.00","253000.00"
"26390.00","242500.00"
"22250.00","212500.00"
"35214.00","144200.00"
"23750.00","275000.00"
"42262.00","228500.00"
"30000.00","229100.00"
"40238.00","224200.00"
"44464.00","215400.00"
"31628.00","318400.00"
"33632.00","265100.00"
"25600.00","273100.00"
"57398.00","336400.00"
"47381.00","347400.00"
"41364.00","412000.00"
"58783.00","405100.00"
"63719.00","466900.00"
"62946.00","450000.00"
"56493.00","422400.00"
"35817.00","369300.00"
"62210.00","420300.00"
"46520.00","387100.00"
"43750.00","340900.00"
"61323.00","500001.00"
"62306.00","500001.00"
"30744.00","457700.00"
"46628.00","459200.00"
"78997.00","500001.00"
"63580.00","500001.00"
"60374.00","500001.00"
"64865.00","450000.00"
"50480.00","350000.00"
"34412.00","353800.00"
"57837.00","378100.00"
"57245.00","500000.00"
"44000.00","500000.00"
"84704.00","500001.00"
"64710.00","500001.00"
"50756.00","374200.00"
"40987.00","434000.00"
"47404.00","500001.00"
"45486.00","500001.00"
"56206.00","386400.00"
"47917.00","359900.00"
"38413.00","372200.00"
"40855.00","410800.00"
"35125.00","350600.00"
"33469.00","345000.00"
"28393.00","375000.00"
"42407.00","433800.00"
"49700.00","500001.00"
"124291.00","500001.00"
"107339.00","500001.00"
"150001.00","500001.00"
"116833.00","500001.00"
"126417.00","500001.00"
"133913.00","500001.00"
"101675.00","500001.00"
"144219.00","500001.00"
"70422.00","500001.00"
"82598.00","500001.00"
"104286.00","500001.00"
"39728.00","300000.00"
"31111.00","318400.00"
"34333.00","290000.00"
"34836.00","287900.00"
"33800.00","285400.00"
"36811.00","273000.00"
"39696.00","258300.00"
"41875.00","267300.00"
"27474.00","233100.00"
"32891.00","237900.00"
"32285.00","234800.00"
"29934.00","256300.00"
"37422.00","292600.00"
"28571.00","250000.00"
"36250.00","283300.00"
"38317.00","237500.00"
"34902.00","500001.00"
"55490.00","500001.00"
"31620.00","415000.00"
"100743.00","500001.00"
"46406.00","500001.00"
"93694.00","500001.00"
"69533.00","500001.00"
"39688.00","356900.00"
"32500.00","296400.00"
"48068.00","369700.00"
"44583.00","397100.00"
"61349.00","500001.00"
"50774.00","407200.00"
"73081.00","464600.00"
"67042.00","413000.00"
"77743.00","453100.00"
"66959.00","411200.00"
"40417.00","458500.00"
"63892.00","480800.00"
"54351.00","376600.00"
"60000.00","384200.00"
"53261.00","376800.00"
"68336.00","457200.00"
"59539.00","379100.00"
"29405.00","340500.00"
"45116.00","337800.00"
"50120.00","368200.00"
"55390.00","396900.00"
"47500.00","388200.00"
"46125.00","361700.00"
"57790.00","387100.00"
"39722.00","354100.00"
"41630.00","393800.00"
"40726.00","385400.00"
"31842.00","352800.00"
"39833.00","342800.00"
"26159.00","272900.00"
"42955.00","309700.00"
"47917.00","316000.00"
"49013.00","330100.00"
"33200.00","292900.00"
"40000.00","273700.00"
"46371.00","271100.00"
"50330.00","270900.00"
"47344.00","271800.00"
"47917.00","276100.00"
"53683.00","339400.00"
"55381.00","282000.00"
"58221.00","289400.00"
"55184.00","274800.00"
"50353.00","305800.00"
"59572.00","443800.00"
"47045.00","500001.00"
"67474.00","338200.00"
"72477.00","376000.00"
"81221.00","483300.00"
"61228.00","375700.00"
"49434.00","292100.00"
"56936.00","322200.00"
"53247.00","327800.00"
"91415.00","500001.00"
"69635.00","417300.00"
"60350.00","438800.00"
"73644.00","419700.00"
"89083.00","500001.00"
"56683.00","391000.00"
"65948.00","404000.00"
"56396.00","430300.00"
"43900.00","270100.00"
"39699.00","293200.00"
"49091.00","293200.00"
"51701.00","294200.00"
"50081.00","298100.00"
"49464.00","282400.00"
"30278.00","310600.00"
"48047.00","438000.00"
"51207.00","310900.00"
"35000.00","267400.00"
"35445.00","286700.00"
"53506.00","388100.00"
"40801.00","397800.00"
"40313.00","435200.00"
"54719.00","397900.00"
"68787.00","386800.00"
"55902.00","417000.00"
"54322.00","391000.00"
"81039.00","382200.00"
"77364.00","435800.00"
"84693.00","419200.00"
"43939.00","491200.00"
"37000.00","339700.00"
"58964.00","414800.00"
"61004.00","426400.00"
"30833.00","256300.00"
"53264.00","258100.00"
"48382.00","289400.00"
"47708.00","253800.00"
"45075.00","364900.00"
"27075.00","323800.00"
"36111.00","341500.00"
"37045.00","360500.00"
"49500.00","345000.00"
"42240.00","349600.00"
"46366.00","395500.00"
"61420.00","394700.00"
"56271.00","374800.00"
"61064.00","405000.00"
"74787.00","431300.00"
"65475.00","500001.00"
"69120.00","457200.00"
"85184.00","500001.00"
"56038.00","451300.00"
"74678.00","500001.00"
"67058.00","495900.00"
"70001.00","500001.00"
"68879.00","500001.00"
"51071.00","314100.00"
"50863.00","440300.00"
"61244.00","308800.00"
"54688.00","305000.00"
"59062.00","383200.00"
"71621.00","500001.00"
"48966.00","362100.00"
"35322.00","361900.00"
"62154.00","362700.00"
"37463.00","427600.00"
"38684.00","265600.00"
"28482.00","247200.00"
"23333.00","241700.00"
"22746.00","225000.00"
"28058.00","229500.00"
"25600.00","250000.00"
"25833.00","500001.00"
"67413.00","435900.00"
"76864.00","422500.00"
"62007.00","311800.00"
"43594.00","366000.00"
"27399.00","87500.00"
"41776.00","265300.00"
"29286.00","237500.00"
"30147.00","218100.00"
"19844.00","270000.00"
"51654.00","233600.00"
"34427.00","263500.00"
"42708.00","267000.00"
"45568.00","286900.00"
"48068.00","312300.00"
"42083.00","278200.00"
"31989.00","320800.00"
"28258.00","232800.00"
"29200.00","202800.00"
"30472.00","211000.00"
"32708.00","255300.00"
"33268.00","322800.00"
"25000.00","166700.00"
"31864.00","272800.00"
"33015.00","267700.00"
"36230.00","276600.00"
"27969.00","298400.00"
"45556.00","318600.00"
"39290.00","303100.00"
"42232.00","363700.00"
"44167.00","333800.00"
"71088.00","443300.00"
"61043.00","343500.00"
"59285.00","496000.00"
"56629.00","343600.00"
"43214.00","342700.00"
"50457.00","395100.00"
"77932.00","469900.00"
"60255.00","409300.00"
"98892.00","500001.00"
"150001.00","500001.00"
"150001.00","500001.00"
"108758.00","500001.00"
"150001.00","500001.00"
"150001.00","500001.00"
"99025.00","500001.00"
"133670.00","500001.00"
"53970.00","341700.00"
"59629.00","352700.00"
"26506.00","162600.00"
"23769.00","157300.00"
"150001.00","500001.00"
"40039.00","148900.00"
"37917.00","160600.00"
"38194.00","159400.00"
"50893.00","173400.00"
"25294.00","159400.00"
"37312.00","159600.00"
"20096.00","155700.00"
"32642.00","185600.00"
"49830.00","166700.00"
"28868.00","156600.00"
"27993.00","145500.00"
"30521.00","151500.00"
"36712.00","308600.00"
"24375.00","189000.00"
"56407.00","326400.00"
"56234.00","379600.00"
"62270.00","417800.00"
"76129.00","412500.00"
"42667.00","410200.00"
"94590.00","500001.00"
"41985.00","500001.00"
"44531.00","500001.00"
"51995.00","500001.00"
"44688.00","460200.00"
"40000.00","394300.00"
"51032.00","464600.00"
"82436.00","500001.00"
"93198.00","500001.00"
"89955.00","500001.00"
"73681.00","500001.00"
"46908.00","500001.00"
"52421.00","444500.00"
"66136.00","472800.00"
"52391.00","500001.00"
"86963.00","500001.00"
"57211.00","500001.00"
"74542.00","500001.00"
"84375.00","500001.00"
"97796.00","500001.00"
"119666.00","500001.00"
"82782.00","500001.00"
"100481.00","500001.00"
"113176.00","500001.00"
"132986.00","500001.00"
"82883.00","500001.00"
"51831.00","350000.00"
"87382.00","500001.00"
"150001.00","500001.00"
"102811.00","500001.00"
"63824.00","500001.00"
"76520.00","500001.00"
"150001.00","500001.00"
"106514.00","500001.00"
"78633.00","500001.00"
"106868.00","500001.00"
"56286.00","411300.00"
"48750.00","334600.00"
"31937.00","319200.00"
"47578.00","318500.00"
"67606.00","364300.00"
"59919.00","345100.00"
"61896.00","331100.00"
"63256.00","368000.00"
"72929.00","355800.00"
"82364.00","371800.00"
"45625.00","500000.00"
"48405.00","354300.00"
"74390.00","500001.00"
"77773.00","456300.00"
"62263.00","500001.00"
"53951.00","277700.00"
"51002.00","319400.00"
"33047.00","286100.00"
"24717.00","295300.00"
"42109.00","450000.00"
"58635.00","348700.00"
"41375.00","395000.00"
"18432.00","327300.00"
"24701.00","290900.00"
"55073.00","263800.00"
"79248.00","500001.00"
"59522.00","438400.00"
"64744.00","500001.00"
"31364.00","357500.00"
"45278.00","340400.00"
"34047.00","294500.00"
"25139.00","279500.00"
"25694.00","275000.00"
"36719.00","357400.00"
"26014.00","320600.00"
"23454.00","243800.00"
"21974.00","255000.00"
"31563.00","267000.00"
"26429.00","279200.00"
"63997.00","500001.00"
"41316.00","443000.00"
"51545.00","418400.00"
"35213.00","458600.00"
"26875.00","320600.00"
"21250.00","300000.00"
"77261.00","500001.00"
"58411.00","381800.00"
"55922.00","384400.00"
"53184.00","376000.00"
"47000.00","293800.00"
"38819.00","289900.00"
"48021.00","351100.00"
"67449.00","415600.00"
"28000.00","353000.00"
"60597.00","383100.00"
"68406.00","500001.00"
"41490.00","443600.00"
"26205.00","318800.00"
"28750.00","280600.00"
"58311.00","387700.00"
"87394.00","500001.00"
"49757.00","500001.00"
"65631.00","500001.00"
"38456.00","500001.00"
"52888.00","463800.00"
"25104.00","228100.00"
"29896.00","236000.00"
"35208.00","251200.00"
"31625.00","364300.00"
"27070.00","236800.00"
"23681.00","241400.00"
"20643.00","246700.00"
"25947.00","232600.00"
"23750.00","293800.00"
"14722.00","350000.00"
"31667.00","362500.00"
"12762.00","253600.00"
"25978.00","258300.00"
"14851.00","237500.00"
"29250.00","246900.00"
"21600.00","259100.00"
"22097.00","258300.00"
"26750.00","247900.00"
"22069.00","226500.00"
"35905.00","264700.00"
"26019.00","250000.00"
"26983.00","260100.00"
"40125.00","261000.00"
"41062.00","252900.00"
"25506.00","230800.00"
"26538.00","231800.00"
"43750.00","335200.00"
"41842.00","364000.00"
"47411.00","336400.00"
"42283.00","326800.00"
"30938.00","312500.00"
"43214.00","341800.00"
"40451.00","395100.00"
"36823.00","255000.00"
"26607.00","226500.00"
"28042.00","236100.00"
"22500.00","281300.00"
"26103.00","500000.00"
"33776.00","283200.00"
"50434.00","340400.00"
"68927.00","500001.00"
"23030.00","261000.00"
"53279.00","413900.00"
"54127.00","392800.00"
"49044.00","335300.00"
"55959.00","346200.00"
"44375.00","350000.00"
"32895.00","335000.00"
"50000.00","329400.00"
"53450.00","322600.00"
"85608.00","500001.00"
"56230.00","500001.00"
"60069.00","500001.00"
"46250.00","500001.00"
"53963.00","500001.00"
"94522.00","500001.00"
"90267.00","500001.00"
"39659.00","297400.00"
"48060.00","279700.00"
"52039.00","301300.00"
"20625.00","314300.00"
"26397.00","250000.00"
"32330.00","346000.00"
"32125.00","251000.00"
"27864.00","300000.00"
"31389.00","248700.00"
"60910.00","500001.00"
"27275.00","500001.00"
"57590.00","425000.00"
"42059.00","500001.00"
"36969.00","335000.00"
"117794.00","500001.00"
"39224.00","230600.00"
"24583.00","62100.00"
"37958.00","400000.00"
"32569.00","230800.00"
"31912.00","226400.00"
"44519.00","227900.00"
"38582.00","215200.00"
"55221.00","394900.00"
"55106.00","290900.00"
"29479.00","243100.00"
"30185.00","500001.00"
"25743.00","309800.00"
"42026.00","259800.00"
"66054.00","500001.00"
"53154.00","289400.00"
"42222.00","375000.00"
"46554.00","272300.00"
"55194.00","367000.00"
"62094.00","440000.00"
"28906.00","84400.00"
"51909.00","390200.00"
"39375.00","292900.00"
"52990.00","226800.00"
"25600.00","150000.00"
"30559.00","120100.00"
"57306.00","269700.00"
"67694.00","275100.00"
"75696.00","328700.00"
"50380.00","194000.00"
"22791.00","114800.00"
"20508.00","275000.00"
"48185.00","157900.00"
"43750.00","158000.00"
"43125.00","168100.00"
"38203.00","141500.00"
"47813.00","326800.00"
"39375.00","341200.00"
"32135.00","212700.00"
"35391.00","144700.00"
"41058.00","164000.00"
"35288.00","165500.00"
"50099.00","162500.00"
"50286.00","158000.00"
"46694.00","158200.00"
"50113.00","158600.00"
"48359.00","195700.00"
"46648.00","193000.00"
"39871.00","157700.00"
"50639.00","201700.00"
"49766.00","199600.00"
"50620.00","158900.00"
"49028.00","193600.00"
"17431.00","131500.00"
"31078.00","146700.00"
"23506.00","136100.00"
"36815.00","181800.00"
"27188.00","133700.00"
"28649.00","186500.00"
"32850.00","218300.00"
"36639.00","128600.00"
"40125.00","130100.00"
"44342.00","160700.00"
"48155.00","162900.00"
"20673.00","136900.00"
"36212.00","151400.00"
"22120.00","132000.00"
"10349.00","130800.00"
"41250.00","139800.00"
